id;University
5114;West Virginia University
5115;Johns Hopkins University
5116;Not in Google Scholar
5117;Google
5118;Not in Google Scholar
5119;Google Inc
512;Not in Google Scholar
5120;Not in Google Scholar
5121;Ghent University
5122;Amazon.com
5123;Not in Google Scholar
5124;Not in Google Scholar
5125;University of Wisconsin
5126;University of Wisconsin-Madison
5127;Rice University
5128;University of Oregon
5129;Not in Google Scholar
513;Not in Google Scholar
5130;Not in Google Scholar
5131;Virginia Tech
5132;Google. Inc
5133;Google
5134;Not in Google Scholar
5135;Microsoft
5136;MIT
5137;Not in Google Scholar
5138;Not in Google Scholar
5139;Not in Google Scholar
514;Not in Google Scholar
5140;Not in Google Scholar
5141;Not in Google Scholar
5142;MIT
5143;University College London
5144;University of Geneva
5145;Not in Google Scholar
5146;Not in Google Scholar
5147;University of Nevada, Reno
5148;Stony Brook University
5149;Princeton University
5150;Not in Google Scholar
5151;Rice University
5152;Cornell University
5153;Not in Google Scholar
5154;Not in Google Scholar
5155;Not in Google Scholar
5156;KAIST
5157;National Renewable Energy Laboratory
5158;Not in Google Scholar
5159;Not in Google Scholar
516;University of Rochester
5160;université de Montréal
5161;Not in Google Scholar
5162;Not in Google Scholar
5163;Not in Google Scholar
5165;Not in Google Scholar
5166;Not in Google Scholar
5167;Not in Google Scholar
5168;Carnegie Mellon University
5169;Instituto Superior Técnico
517;Champalimaud Neuroscience Programme
5170;Instituto Superior Técnico
5171;RWTH Aachen University
5172;RWTH Aachen University
5173;Not in Google Scholar
5174;UC Berkeley
5175;Not in Google Scholar
5176;Stanford University
5177;Not in Google Scholar
5178;Not in Google Scholar
5179;Google
518;CSHL
5180;Dalian University of Technology
5181;Not in Google Scholar
5182;Not in Google Scholar
5183;Flinders University
5184;UCL
5185;Not in Google Scholar
5186;Rice University
5187;Carnegie Mellon University
5188;Not in Google Scholar
5189;Duke University
519;Not in Google Scholar
5190;Not in Google Scholar
5191;Not in Google Scholar
5192;Not in Google Scholar
5193;California Institute of Technology
5194;University of Bucharest
5195;Not in Google Scholar
5196;Not in Google Scholar
5197;University of Massachusetts Amherst
5198;Not in Google Scholar
5199;Virginia Tech
52;Not in Google Scholar
520;UCLA
5200;MIT
5201;Not in Google Scholar
5202;Not in Google Scholar
5203;University of Adelaide
5204;Not in Google Scholar
5205;Not in Google Scholar
5206;Huazhong University of Science and Technology
5207;Not in Google Scholar
5208;Massachusetts Institute of Technology
5209;Edinburgh University
521;Not in Google Scholar
5210;University of Edinburgh
5211;Memorial University
5212;University of Wisconsin&Madison
5213;Not in Google Scholar
5214;University of Virginia
5215;University of Michigan Ann Arbor
5216;Bernstein Center for Computational Neuroscience Berlin
5217;Amazon
5218;National University of Singapore
5219;Not in Google Scholar
522;Meiji University
5220;Not in Google Scholar
5221;Not in Google Scholar
5222;Not in Google Scholar
5223;Not in Google Scholar
5224;Bogazici University, Istanbul
5225;Télécom ParisTech
5226;Not in Google Scholar
5227;Not in Google Scholar
5228;University of Florence
5229;Universitat Autònoma de Barcelona
523;Not in Google Scholar
5230;Facebook Inc
5231;Not in Google Scholar
5232;Purdue University
5233;Not in Google Scholar
5234;Not in Google Scholar
5235;University of Heidelberg
5236;Not in Google Scholar
5237;Not in Google Scholar
5238;University of Toronto
5239;Hebrew University
524;Not in Google Scholar
5240;Not in Google Scholar
5241;Not in Google Scholar
5242;Google
5243;Stanford University
5244;Washington University in St. Louis
5245;Ecole Polytechnique Fédérale de Lausanne
5246;University of Washington, Seattle
5247;Not in Google Scholar
5248;Not in Google Scholar
5249;University of Washington
525;Not in Google Scholar
5250;University of Washington
5251;Not in Google Scholar
5252;Indiana University Purdue University Indianapolis
5253;Not in Google Scholar
5254;Not in Google Scholar
5255;Indiana University
5256;Indiana University
5257;Stanford University
5258;Carnegie Mellon University
5259;Indiana university
526;Not in Google Scholar
5260;University of Wisconsin
5261;Not in Google Scholar
5262;Not in Google Scholar
5263;Not in Google Scholar
5264;Not in Google Scholar
5265;Not in Google Scholar
5266;University of Queensland
5267;Cedars-Sinai Medical Center
5268;Not in Google Scholar
5269;Not in Google Scholar
527;Not in Google Scholar
5270;Not in Google Scholar
5271;Not in Google Scholar
5272;Not in Google Scholar
5273;Columbia University
5274;Harvard University
5275;University of Colorado
5276;Not in Google Scholar
5277;Not in Google Scholar
5278;Not in Google Scholar
5279;Not in Google Scholar
528;Not in Google Scholar
5280;Not in Google Scholar
5281;Not in Google Scholar
5282;Not in Google Scholar
5283;Not in Google Scholar
5284;Not in Google Scholar
5285;Google
5286;Not in Google Scholar
5287;Not in Google Scholar
5288;Google
5289;University Tübingen
529;Not in Google Scholar
5290;Not in Google Scholar
5291;Not in Google Scholar
5292;Ben-Gurion University
5293;University of Minnesota
5294;Not in Google Scholar
5295;Not in Google Scholar
5296;Cornell University
5297;Not in Google Scholar
5298;University of Iowa
5299;Not in Google Scholar
53;Not in Google Scholar
530;University of California, San Diego
5300;Brigham Young University
5301;University of Maryland, College Park
5302;Johns Hopkins University
5303;University of Minnesota, Twin Cities
5304;Not in Google Scholar
5305;Not in Google Scholar
5306;Caltech
5307;Not in Google Scholar
5308;Georgia Institute of Technology
5309;UC Berkeley
531;Columbia University
5310;Not in Google Scholar
5311;Supélec
5312;Not in Google Scholar
5313;University Lille 1
5314;Not in Google Scholar
5315;Not in Google Scholar
5316;Not in Google Scholar
5317;Not in Google Scholar
5318;Duke University
5319;Not in Google Scholar
532;Not in Google Scholar
5320;Not in Google Scholar
5322;Not in Google Scholar
5323;Not in Google Scholar
5324;Not in Google Scholar
5325;University of Toronto
5326;College of William and Mary
5327;Not in Google Scholar
5328;Not in Google Scholar
5329;Not in Google Scholar
533;Not in Google Scholar
5330;Rutgers University
5331;McGill University
5332;Not in Google Scholar
5333;Microsoft
5334;University of Alberta
5335;Not in Google Scholar
5336;Not in Google Scholar
5337;Not in Google Scholar
5338;Not in Google Scholar
5339;Not in Google Scholar
534;Not in Google Scholar
5340;Cornell University
5341;Not in Google Scholar
5342;Princeton University
5343;Not in Google Scholar
5344;Stanford University
5345;University of Delaware
5346;Brown University
5347;Columbia University
5348;University of Virginia
5349;Not in Google Scholar
535;Not in Google Scholar
5350;University of Pennsylvania
5351;Not in Google Scholar
5352;Friedrich-Schiller-University Jena
5353;Not in Google Scholar
5354;University of Oxford
5355;Tsinghua University
5356;State University of New York at buffalo
5357;University of Wisconsin-Madison
5358;Not in Google Scholar
5359;Not in Google Scholar
5360;Not in Google Scholar
5361;Not in Google Scholar
5362;Not in Google Scholar
5363;Not in Google Scholar
5364;Not in Google Scholar
5365;Not in Google Scholar
5366;Not in Google Scholar
5367;Not in Google Scholar
5368;Icahn School of Medicine at Mount Sinai
5369;Simon fraser university
537;Not in Google Scholar
5370;University of Wisconsin - Madison
5371;Not in Google Scholar
5372;Not in Google Scholar
5373;Heidelberg University
5374;Not in Google Scholar
5375;Technische Universität Dresden
5376;Not in Google Scholar
5377;TU Dresden
5378;Not in Google Scholar
5379;Not in Google Scholar
5380;Not in Google Scholar
5381;Technische Universität Chemnitz
5382;University of Warwick
5383;Rutgers University
5384;Not in Google Scholar
5385;Not in Google Scholar
5386;Not in Google Scholar
5387;Not in Google Scholar
5388;Stanford
5389;Not in Google Scholar
539;Stanford
5390;Not in Google Scholar
5391;Not in Google Scholar
5392;Not in Google Scholar
5393;Lille 3 University
5394;Google
5395;Not in Google Scholar
5396;Not in Google Scholar
5397;University of Toledo
5398;University of Minnesota
5399;Not in Google Scholar
54;Salk Institute
540;Not in Google Scholar
5400;Not in Google Scholar
5401;Tsinghua University
5402;Not in Google Scholar
5403;INRIA
5404;Not in Google Scholar
5405;Rice University
5406;Not in Google Scholar
5407;Linköping University
5408;UC Berkeley
5409;University of California
541;Université de Liège
5410;Korea Institute of Science and Technology
5411;University of Florida
5412;Lancaster University
5413;Harvard
5414;Not in Google Scholar
5415;Not in Google Scholar
5416;Not in Google Scholar
5417;Dartmouth College
5418;University of California, Irvine
5419;Not in Google Scholar
542;Not in Google Scholar
5420;Not in Google Scholar
5421;The College of New Jersey
5422;University of Central Florida
5423;University of Texas at Arlington
5424;Not in Google Scholar
5425;Not in Google Scholar
5426;Facebook
5427;Georgia Institute of Technology
5428;Not in Google Scholar
5429;Not in Google Scholar
543;Not in Google Scholar
5430;University of Tokyo
5431;National University of Singapore
5432;Instituto Superior Tecnico
5433;Not in Google Scholar
5434;Not in Google Scholar
5435;Centrum Wiskunde &  Informatica
5436;Not in Google Scholar
5437;Arizona State University
5438;University of Michigan
5439;Rensselaer Polytechnic
544;Not in Google Scholar
5440;Not in Google Scholar
5441;Simon Fraser University
5442;University of Texas at Dallas
5443;Not in Google Scholar
5444;Not in Google Scholar
5445;Aix-Marseille University
5446;Université de Lille
5447;Not in Google Scholar
5448;EPFL
5449;Not in Google Scholar
545;Not in Google Scholar
5450;University of Oxford
5451;Washington University in St. Louis
5452;Not in Google Scholar
5453;Not in Google Scholar
5454;Not in Google Scholar
5455;Not in Google Scholar
5456;Penn State University
5457;Carnegie Mellon University
5458;Not in Google Scholar
5459;Universitat Pompeu Fabra
546;Not in Google Scholar
5460;Institute of Computing Techonology
5461;Not in Google Scholar
5462;Not in Google Scholar
5463;Not in Google Scholar
5464;NASA
5465;University of California, San Diego
5466;Not in Google Scholar
5467;Not in Google Scholar
5468;Uppsala University
5469;Not in Google Scholar
547;Not in Google Scholar
5470;Not in Google Scholar
5471;Pacific Northwest National Laboratory
5472;Pacific Northwest National Laboratory
5473;Not in Google Scholar
5474;University of Southern California
5475;Not in Google Scholar
5476;University of Toronto
5477;University of Washington
5478;Not in Google Scholar
5479;Not in Google Scholar
548;Not in Google Scholar
5480;Not in Google Scholar
5481;Google
5482;Hong Kong University of Science and Technology
5483;Google Inc
5484;Not in Google Scholar
5485;Google
5486;Not in Google Scholar
5487;Not in Google Scholar
5488;Apple
5489;University of Iowa
549;Not in Google Scholar
5490;Not in Google Scholar
5491;IIT Gandhinagar
5492;Not in Google Scholar
5493;Stanford University
5494;Stanford University
5495;Microsoft
5496;IBM
5497;Not in Google Scholar
5498;Not in Google Scholar
5499;Not in Google Scholar
55;Not in Google Scholar
550;Not in Google Scholar
5500;Not in Google Scholar
5501;MIT
5502;University of Minnesota
5503;Google
5504;Not in Google Scholar
5505;Not in Google Scholar
5506;Not in Google Scholar
5507;Not in Google Scholar
5508;University of California San Diego
5509;University of California, San Diego
551;University of Sheffield
5510;Imperial College London
5511;University of Tokyo
5512;University of Tokyo
5513;Not in Google Scholar
5514;Not in Google Scholar
5515;Not in Google Scholar
5516;KTH - Royal Institute of Technology
5517;University of Bristol
5518;Not in Google Scholar
5519;Not in Google Scholar
552;University of Southampton
5520;Not in Google Scholar
5521;Universidad de la República, Uruguay
5522;Not in Google Scholar
5523;Not in Google Scholar
5524;Université libre de Bruxelles
5525;Not in Google Scholar
5526;Not in Google Scholar
5527;Université Libre de Bruxelles
5528;Université libre de Bruxelles
5529;Not in Google Scholar
5530;Not in Google Scholar
5531;Not in Google Scholar
5532;Not in Google Scholar
5533;Not in Google Scholar
5534;University California San Diego
5535;NTU, Singapore
5536;Loyola Marymount University
5537;University of San Francisco
5538;Not in Google Scholar
5539;University of Oxford
554;Not in Google Scholar
5540;Not in Google Scholar
5541;Stanford
5542;University of Michigan, Ann Arbor
5543;Not in Google Scholar
5544;Los Alamos National Laboratory
5545;Not in Google Scholar
5546;NEU
5547;Seoul National University
5548;Not in Google Scholar
5549;Not in Google Scholar
555;Not in Google Scholar
5550;Rensselaer Polytechnic Institute
5551;University of Toronto
5552;University of Western Ontario
5553;National Research University Higher School of Economics
5554;University of Western Ontario
5555;Not in Google Scholar
5556;University of Manchester
5557;Cornell University
5558;University of Michigan
5559;Stanford University
556;University of California
5560;Not in Google Scholar
5561;Not in Google Scholar
5562;Not in Google Scholar
5563;New York University
5564;Not in Google Scholar
5565;Not in Google Scholar
5567;Not in Google Scholar
5568;Not in Google Scholar
5569;Not in Google Scholar
557;UC Berkeley
5570;UC Berkeley
5571;Google
5572;Not in Google Scholar
5573;Not in Google Scholar
5574;Not in Google Scholar
5575;Not in Google Scholar
5576;University of Hull
5577;Not in Google Scholar
5578;Not in Google Scholar
5579;Brown University
558;Carnegie Mellon
5580;Not in Google Scholar
5581;Brown University
5582;Australian National University
5583;TU Darmstadt
5584;University of Alberta
5585;Not in Google Scholar
5586;Not in Google Scholar
5587;Not in Google Scholar
5588;Lancaster University
5589;Google
559;Not in Google Scholar
5590;University of Massachusetts, Amherst
5591;University of Massachusetts Amherst
5592;Carnegie Mellon University
5593;Not in Google Scholar
5594;Not in Google Scholar
5595;Not in Google Scholar
5596;ExxonMobil
5597;Harvard University
5598;Sam Houston State University
5599;Not in Google Scholar
56;Not in Google Scholar
560;Not in Google Scholar
5600;Not in Google Scholar
5601;Not in Google Scholar
5602;Not in Google Scholar
5603;Not in Google Scholar
5604;Not in Google Scholar
5605;Not in Google Scholar
5606;Not in Google Scholar
5607;University of California, San Diego
5608;City University of Hong Kong
5609;Not in Google Scholar
561;Not in Google Scholar
5610;University of Colorado Boulder
5611;Not in Google Scholar
5612;Not in Google Scholar
5613;Stanford University
5614;Not in Google Scholar
5615;Facebook
5616;Nanyang Technological University
5617;Not in Google Scholar
5618;University of Ioannina
5619;Not in Google Scholar
562;Siemens AG
5620;Not in Google Scholar
5621;Not in Google Scholar
5622;Not in Google Scholar
5623;Not in Google Scholar
5624;Not in Google Scholar
5625;Not in Google Scholar
5626;Not in Google Scholar
5627;Not in Google Scholar
5628;Not in Google Scholar
5629;Yonsei University
563;Not in Google Scholar
5630;Google
5631;Not in Google Scholar
5632;Not in Google Scholar
5633;Idaho National Laboratory
5634;Not in Google Scholar
5635;Not in Google Scholar
5636;Google
5637;University of Washington
5638;Georgia Tech
5639;Not in Google Scholar
564;Technical University of Denmark
5640;Sun Yat-sen University
5641;Arizona State University
5642;Not in Google Scholar
5643;UCL
5644;Not in Google Scholar
5645;Not in Google Scholar
5646;Carnegie Mellon University
5647;NEC Labs America
5648;University of Massachusetts Amherst
5649;Not in Google Scholar
565;Technical University of Denmark
5650;University College London
5651;Not in Google Scholar
5652;Not in Google Scholar
5653;Google
5654;Mahidol University
5655;Amazon.com
5656;University of Castilla-La Mancha
5657;University of Cambridge
5658;University of Cantabria
5659;Not in Google Scholar
566;Not in Google Scholar
5660;Not in Google Scholar
5661;Fritz-Haber-Institute of the Max-Planck
5662;Not in Google Scholar
5663;University of Luxembourg
5664;Not in Google Scholar
5665;Not in Google Scholar
5666;University of Illinois Urbana Champaign
5667;Twitter
5668;Not in Google Scholar
5669;Not in Google Scholar
567;Not in Google Scholar
5670;Not in Google Scholar
5671;Not in Google Scholar
5672;University of Texas at Austin
5673;Not in Google Scholar
5674;NVIDIA
5675;Not in Google Scholar
5676;Not in Google Scholar
5677;Stanford University
5678;Not in Google Scholar
5679;Not in Google Scholar
568;Not in Google Scholar
5680;University of Texas at San Antonio
5681;Not in Google Scholar
5682;University of California, Irvine
5683;Not in Google Scholar
5684;University of Colorado at Colorado Springs
5685;University of Kansas
5686;Not in Google Scholar
5687;Not in Google Scholar
5688;New York University
5689;Not in Google Scholar
569;Queen Mary University of London
57;Not in Google Scholar
570;HKU
571;Not in Google Scholar
5713;Princeton University
572;Not in Google Scholar
573;Not in Google Scholar
574;Not in Google Scholar
575;Australian National University
576;Not in Google Scholar
577;Not in Google Scholar
578;University of Wisconsin
579;University of Hull
58;Harvard University
580;Not in Google Scholar
581;Not in Google Scholar
582;Cornell University
583;Not in Google Scholar
5837;Not in Google Scholar
5838;University Tübingen
584;Not in Google Scholar
585;University of Cambridge
586;Not in Google Scholar
587;Indiana University
588;National University of Singapore
589;Not in Google Scholar
59;Not in Google Scholar
590;Not in Google Scholar
591;Not in Google Scholar
592;Not in Google Scholar
593;Not in Google Scholar
594;Not in Google Scholar
595;Not in Google Scholar
596;Not in Google Scholar
597;Not in Google Scholar
598;University College Cork
599;Not in Google Scholar
6;Not in Google Scholar
60;Not in Google Scholar
601;Not in Google Scholar
602;Not in Google Scholar
603;University of Maryland
604;Not in Google Scholar
605;Not in Google Scholar
606;Macau University of Science and Technology
607;Not in Google Scholar
608;Not in Google Scholar
609;Not in Google Scholar
61;University of California, Riverside
610;Not in Google Scholar
611;Not in Google Scholar
612;Not in Google Scholar
614;Indiana University
615;Not in Google Scholar
616;Not in Google Scholar
617;Not in Google Scholar
618;Graz University of Technology
619;Not in Google Scholar
62;University of Notre Dame
620;Not in Google Scholar
621;UCLA
622;Not in Google Scholar
624;Not in Google Scholar
625;Not in Google Scholar
626;Not in Google Scholar
6268;MPI-SWS
6269;Not in Google Scholar
627;Not in Google Scholar
6270;Columbia University
6271;Microsoft
6272;Chinese University of Hong Kong
6273;German Cancer Research Center
6274;UCLA
6275;Not in Google Scholar
6276;Not in Google Scholar
6277;Not in Google Scholar
6278;Mississippi State University
6279;Carnegie Mellon University
628;Not in Google Scholar
6280;National University of Singapore
6281;Not in Google Scholar
6282;Not in Google Scholar
6283;University of California, Davis
6284;Not in Google Scholar
6285;Not in Google Scholar
6286;Not in Google Scholar
6287;Stanford University
6288;Columbia University
6289;Not in Google Scholar
629;Not in Google Scholar
6290;UCL
6291;Not in Google Scholar
6292;Not in Google Scholar
6293;Not in Google Scholar
6294;Not in Google Scholar
6295;Yale University
6296;Ecole Poltechnique Federale de Lausanne
6297;EPFL
6298;Not in Google Scholar
6299;Not in Google Scholar
63;Not in Google Scholar
630;Not in Google Scholar
6300;University of California Irvine
6301;University of Toronto
6302;University of Oxford
6303;Harvard School of Public Health
6304;Brown University
6305;MIT
6306;Massachusetts Institute of Technology
6307;Not in Google Scholar
6308;Not in Google Scholar
6309;Not in Google Scholar
631;Brandeis University
6310;Stanford
6311;Not in Google Scholar
6312;University of Texas at Austin
6313;Not in Google Scholar
6314;Not in Google Scholar
6315;Not in Google Scholar
6316;Not in Google Scholar
6317;Not in Google Scholar
6318;Not in Google Scholar
6319;Columbia University
632;Not in Google Scholar
6320;Amazon
6321;Carnegie Mellon University
6322;Not in Google Scholar
6323;Zhejiang University
6324;London School of Economics
6325;Not in Google Scholar
6326;Not in Google Scholar
6327;Not in Google Scholar
6328;Carnegie Mellon University
6329;Carnegie Mellon University
633;Not in Google Scholar
6330;Not in Google Scholar
6331;Ohio State University
6332;Not in Google Scholar
6333;University of California, Los Angeles
6334;Iowa State University
6335;INRIA
6336;University at Buffalo
6337;Stanford University
6338;University of California, Berkeley
6339;Not in Google Scholar
634;Not in Google Scholar
6340;Not in Google Scholar
6341;Hebrew University of Jerusalem
6342;Hebrew University
6343;Not in Google Scholar
6344;Not in Google Scholar
6345;Not in Google Scholar
6346;University of Michigan
6347;Microsoft
6348;UC Berkeley
6349;Not in Google Scholar
635;Not in Google Scholar
6350;Not in Google Scholar
6351;Not in Google Scholar
6352;Not in Google Scholar
6353;Not in Google Scholar
6354;Not in Google Scholar
6356;IIT Madras
6357;MIT
6358;Not in Google Scholar
6359;Not in Google Scholar
636;University of Queensland
6360;Not in Google Scholar
6361;Not in Google Scholar
6362;Yahoo! Labs
6363;Not in Google Scholar
6364;Fraunhofer HHI
6365;Not in Google Scholar
6366;University of California, Davis
6367;University of Texas at Austin
6368;UT Austin
6369;University of Texas at Austin
637;University of Queensland
6370;Not in Google Scholar
6371;University of Wisconsin Madison
6372;Not in Google Scholar
6373;Not in Google Scholar
6374;Google
6375;Not in Google Scholar
6376;Not in Google Scholar
6377;CERN
6378;University of Liège
6379;University of Liège
638;Griffith University
6380;University of Liège
6381;UC Berkeley
6382;Brown University
6383;Stanford University
6384;EPFL
6385;Stanford University
6386;Not in Google Scholar
6387;UT Dallas
6388;Not in Google Scholar
6389;Not in Google Scholar
639;University of Melbourne
6390;Chinese University of Hong Kong
6391;University of Minnesota
6392;Not in Google Scholar
6393;Not in Google Scholar
6394;Institute of Software Chinese
6395;Not in Google Scholar
6396;Not in Google Scholar
6397;Not in Google Scholar
6398;Johns Hopkins University
6399;Duke University
64;Not in Google Scholar
640;Not in Google Scholar
6400;INRIA
6401;Not in Google Scholar
6402;Baylor College of Medicine
6403;Not in Google Scholar
6404;Not in Google Scholar
6405;Not in Google Scholar
6406;Ecole Normale Supérieure Paris
6407;Not in Google Scholar
6408;Stanford University
6409;KAIST
641;Hebrew University of Jerusalem
6410;Not in Google Scholar
6411;Not in Google Scholar
6412;University of California, Berkeley
6413;Massachusetts Institute of Technology
6414;carnegie mellon university
6415;Carnegie Mellon University
6416;UCF
6417;Not in Google Scholar
6418;Not in Google Scholar
6419;Not in Google Scholar
642;Not in Google Scholar
6420;Not in Google Scholar
6421;Rutgers University
6422;Carnegie Mellon University
6423;Not in Google Scholar
6424;Not in Google Scholar
6425;DSO National Laboratories
6426;Stanford University
6427;Not in Google Scholar
6428;Aalto University
6429;Aalto University
643;Not in Google Scholar
6430;Not in Google Scholar
6431;Not in Google Scholar
6432;Lehigh University
6433;University of Massachusetts, Amherst
6434;Not in Google Scholar
6435;Not in Google Scholar
6436;Not in Google Scholar
6437;Not in Google Scholar
6438;Not in Google Scholar
6439;UC Irvine
644;Not in Google Scholar
6440;Not in Google Scholar
6441;Singapore Management University
6442;HEC Montréal
6443;MIT
6444;Not in Google Scholar
6445;University of Liège, Liège
6446;Not in Google Scholar
6447;IST Austria
6448;Not in Google Scholar
6449;University of Alberta
645;Not in Google Scholar
6450;Harvard University
6451;MIT
6452;Columbia University
6453;Not in Google Scholar
6454;Institute of Automation
6455;Not in Google Scholar
6456;Not in Google Scholar
6457;Massachusetts Institute of Technology
6458;Not in Google Scholar
6459;UC Berkeley
646;UC Berkeley
6460;Not in Google Scholar
6461;Tsinghua University
6462;Louisiana State University
6463;Not in Google Scholar
6464;Columbia University
6465;University of California, Irvine
6466;Not in Google Scholar
6467;Not in Google Scholar
6468;Not in Google Scholar
6469;Not in Google Scholar
647;University of Edinburgh
6470;Not in Google Scholar
6471;ETH Zurich
6472;Not in Google Scholar
6473;MIT
6474;Massachusetts Institute of Technology
6475;University of Texas at Austin
6476;Not in Google Scholar
6477;Univ. of Pennsylvania
6478;Google
6479;Not in Google Scholar
648;Not in Google Scholar
6480;Not in Google Scholar
6481;University of California, Santa Barbara
6482;Not in Google Scholar
6483;Not in Google Scholar
6484;University of South Carolina
6485;Nanjing University
6486;Not in Google Scholar
6487;ETH Zurich
6488;Not in Google Scholar
6489;Tel Aviv University
649;MIT
6490;MIT
6491;Not in Google Scholar
6492;Not in Google Scholar
6493;Not in Google Scholar
6494;Google
6495;Not in Google Scholar
6496;Not in Google Scholar
6497;University of Bordeaux
6498;Stanford University
6499;Not in Google Scholar
65;Not in Google Scholar
650;University of Oxford
6500;Massachusetts Institute of Technology
6501;MIT
6502;Not in Google Scholar
6503;Northern Illinois University
6504;Not in Google Scholar
6505;Not in Google Scholar
6506;University of California Santa Cruz
6507;Boston University
6508;Not in Google Scholar
6509;University of Southern California
651;Not in Google Scholar
6510;University of Toronto
6511;Not in Google Scholar
6512;Not in Google Scholar
6513;Delft University of Technology
6514;Toyota Technological Institute at Chicago
6515;Toyota Technological Institute at Chicago
6516;TTI-Chicago
6517;Carnegie Mellon University
6518;Not in Google Scholar
6519;Not in Google Scholar
652;Not in Google Scholar
6520;Not in Google Scholar
6521;Not in Google Scholar
6522;University of Toronto
6523;Facebook
6524;Not in Google Scholar
6525;Google
6526;Not in Google Scholar
6527;University of Montreal
6528;University of Montreal
6529;Not in Google Scholar
653;Not in Google Scholar
6530;Université de Montréal
6531;Google
6532;Not in Google Scholar
6533;Université de Montréal
6534;Not in Google Scholar
6535;Not in Google Scholar
6536;Not in Google Scholar
6537;Not in Google Scholar
6538;Stanford University
6539;University of California - Irvine
654;Not in Google Scholar
6540;University of Idaho
6541;Not in Google Scholar
6542;Not in Google Scholar
6543;Not in Google Scholar
6544;Not in Google Scholar
6545;University of Toronto
6546;University of Toronto
6547;Not in Google Scholar
6548;Not in Google Scholar
6549;Not in Google Scholar
655;NIH
6550;Not in Google Scholar
6551;UC Berkeley
6552;UC Berkeley
6553;ETH Zurich
6554;University of Edinburgh
6555;Not in Google Scholar
6556;Not in Google Scholar
6557;Stanford University
6558;Not in Google Scholar
6559;Massachusetts Institute of Technology
656;Not in Google Scholar
6560;Monash University
6561;MIT
6562;Microsoft
6563;Not in Google Scholar
6564;Not in Google Scholar
6565;Purdue University
6566;Not in Google Scholar
6567;University of Washington, Seattle
6568;Not in Google Scholar
6569;Not in Google Scholar
657;Not in Google Scholar
6570;Not in Google Scholar
6571;Not in Google Scholar
6572;Not in Google Scholar
6573;Institute of Botany, Chinese  Academy of Sciences
6574;UCSD
6575;Not in Google Scholar
6576;Imperial College London
6577;Not in Google Scholar
6578;IDSIA
6579;Not in Google Scholar
658;Not in Google Scholar
6580;Not in Google Scholar
6581;Not in Google Scholar
6582;Stony Brook University
6583;Purdue
6584;Pennsylvania State University
6585;Pennsylvania State University
6586;University of Copenhagen
6587;Not in Google Scholar
6588;Not in Google Scholar
6589;Not in Google Scholar
659;Not in Google Scholar
6590;University at Albany
6591;Duke University
6592;Not in Google Scholar
6593;Not in Google Scholar
6594;Not in Google Scholar
6595;Not in Google Scholar
6596;Brown University
6597;Not in Google Scholar
6598;Not in Google Scholar
6599;Not in Google Scholar
66;Not in Google Scholar
660;Not in Google Scholar
6600;Not in Google Scholar
6601;Not in Google Scholar
6602;Google
6603;Not in Google Scholar
6604;Georgia Institute of Technology
6605;Not in Google Scholar
6606;Not in Google Scholar
6607;Not in Google Scholar
6608;Not in Google Scholar
6609;Not in Google Scholar
661;Not in Google Scholar
6610;Not in Google Scholar
6611;Not in Google Scholar
6612;Not in Google Scholar
6613;Cornell University
6614;Not in Google Scholar
6615;Not in Google Scholar
6616;Not in Google Scholar
6617;University of Cambridge
6618;University of Toronto
6619;York University
662;Not in Google Scholar
6620;University of Toronto
6621;Not in Google Scholar
6622;Not in Google Scholar
6623;Not in Google Scholar
6624;ETH Zurich
6625;Not in Google Scholar
6626;University College London
6627;Not in Google Scholar
6628;Not in Google Scholar
6629;Not in Google Scholar
663;Not in Google Scholar
6630;Not in Google Scholar
6631;MIT
6632;Lawrence Berkeley National Laboratory
6633;Not in Google Scholar
6634;Not in Google Scholar
6635;Carnegie Mellon University
6636;Not in Google Scholar
6637;Princeton University
6638;Not in Google Scholar
6639;Not in Google Scholar
664;Not in Google Scholar
6640;Not in Google Scholar
6641;UW Madison
6642;Not in Google Scholar
6643;Not in Google Scholar
6644;Ben-Gurion University
6645;Massachusetts Institute of Technology
6646;university of pennsylvania
6647;University of Pennsylvania
6648;Not in Google Scholar
6649;Stanford University
6650;Not in Google Scholar
6651;National I-Lan University
6652;Telecom ParisTech
6653;KTH
6654;Not in Google Scholar
6655;Not in Google Scholar
6656;Microsoft
6657;Not in Google Scholar
6658;Not in Google Scholar
6659;University of Tuebingen
666;University of Sheffield
6660;Tel Aviv University
6661;Carnegie Mellon University
6662;Bocconi University
6663;Not in Google Scholar
6664;Carnegie Mellon University
6665;MIT
6666;University College Dublin
6667;Not in Google Scholar
6668;Not in Google Scholar
6669;Boston University
667;Not in Google Scholar
6670;Boston University
6671;Not in Google Scholar
6672;University of St Andrews
6673;University of Information Technology
6674;Temple University
6675;Not in Google Scholar
6676;UT Austin
6677;Not in Google Scholar
6678;Not in Google Scholar
6679;Not in Google Scholar
668;Not in Google Scholar
6680;Not in Google Scholar
6681;ShanghaiTech University
6682;Not in Google Scholar
6683;Not in Google Scholar
6684;National Institute of Informatics
6685;NYU
6686;National University of Singapore
6687;Stanford University
6688;Lehigh University
6689;Not in Google Scholar
669;CMU
6690;Not in Google Scholar
6691;UC Davis
6692;Not in Google Scholar
6693;Rutgers University
6694;Not in Google Scholar
6695;Not in Google Scholar
6696;Not in Google Scholar
